p,mon,year,
0.0,1,1951,
0.13,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.29,1,1951,
0.06,1,1951,
0.04,1,1951,
0.51,1,1951,
0.04,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.0,1,1951,
0.01,1,1951,
0.0,2,1951,
0.0,2,1951,
0.0,2,1951,
0.03,2,1951,
0.02,2,1951,
0.0,2,1951,
0.0,2,1951,
0.19,2,1951,
0.08,2,1951,
0.08,2,1951,
0.01,2,1951,
0.0,2,1951,
0.5,2,1951,
0.2,2,1951,
0.0,2,1951,
0.0,2,1951,
0.0,2,1951,
0.0,2,1951,
0.0,2,1951,
0.0,2,1951,
0.01,2,1951,
0.1,2,1951,
0.17,2,1951,
0.36,2,1951,
0.58,2,1951,
0.26,2,1951,
0.51,2,1951,
0.01,2,1951,
0.02,3,1951,
0.0,3,1951,
0.0,3,1951,
0.0,3,1951,
0.46,3,1951,
0.08,3,1951,
0.0,3,1951,
0.0,3,1951,
0.0,3,1951,
0.0,3,1951,
0.34,3,1951,
0.17,3,1951,
0.0,3,1951,
0.03,3,1951,
0.0,3,1951,
0.0,3,1951,
0.0,3,1951,
0.0,3,1951,
0.02,3,1951,
0.1,3,1951,
0.2,3,1951,
0.0,3,1951,
0.0,3,1951,
0.7,3,1951,
0.05,3,1951,
0.0,3,1951,
0.74,3,1951,
0.04,3,1951,
0.0,3,1951,
0.0,3,1951,
0.42,3,1951,
0.61,4,1951,
0.95,4,1951,
0.0,4,1951,
0.0,4,1951,
0.65,4,1951,
0.28,4,1951,
0.0,4,1951,
0.0,4,1951,
0.0,4,1951,
0.3,4,1951,
0.22,4,1951,
0.0,4,1951,
0.0,4,1951,
0.32,4,1951,
0.39,4,1951,
0.33,4,1951,
0.0,4,1951,
0.33,4,1951,
0.13,4,1951,
0.1,4,1951,
0.0,4,1951,
0.17,4,1951,
0.0,4,1951,
0.0,4,1951,
1.58,4,1951,
0.4,4,1951,
0.0,4,1951,
0.17,4,1951,
0.07,4,1951,
0.1,4,1951,
0.06,5,1951,
0.0,5,1951,
0.0,5,1951,
0.0,5,1951,
0.19,5,1951,
0.13,5,1951,
0.9,5,1951,
0.34,5,1951,
0.0,5,1951,
0.0,5,1951,
0.0,5,1951,
0.0,5,1951,
0.0,5,1951,
0.14,5,1951,
0.17,5,1951,
0.0,5,1951,
0.02,5,1951,
0.01,5,1951,
0.0,5,1951,
0.0,5,1951,
0.19,5,1951,
0.0,5,1951,
0.0,5,1951,
0.0,5,1951,
0.0,5,1951,
0.09,5,1951,
0.0,5,1951,
0.0,5,1951,
0.0,5,1951,
0.02,5,1951,
0.79,5,1951,
0.0,6,1951,
0.0,6,1951,
0.02,6,1951,
0.0,6,1951,
0.0,6,1951,
0.19,6,1951,
0.1,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,6,1951,
1.88,6,1951,
0.41,6,1951,
0.0,6,1951,
0.0,6,1951,
0.15,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,6,1951,
0.94,6,1951,
1.53,6,1951,
0.03,6,1951,
0.04,6,1951,
0.02,6,1951,
0.0,6,1951,
0.0,6,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.01,7,1951,
0.0,7,1951,
0.06,7,1951,
0.4,7,1951,
1.54,7,1951,
0.0,7,1951,
0.0,7,1951,
0.06,7,1951,
0.52,7,1951,
1.05,7,1951,
0.28,7,1951,
0.08,7,1951,
1.77,7,1951,
1.15,7,1951,
0.02,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,7,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.41,8,1951,
0.09,8,1951,
0.0,8,1951,
0.0,8,1951,
0.09,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.96,8,1951,
2.89,8,1951,
0.45,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.0,8,1951,
0.94,8,1951,
0.0,8,1951,
0.0,8,1951,
0.02,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.1,9,1951,
0.11,9,1951,
0.53,9,1951,
0.93,9,1951,
0.2,9,1951,
0.0,9,1951,
0.31,9,1951,
1.97,9,1951,
0.01,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
0.01,9,1951,
0.11,9,1951,
0.0,9,1951,
0.0,9,1951,
0.0,9,1951,
1.35,9,1951,
0.1,9,1951,
0.0,9,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.47,10,1951,
1.23,10,1951,
0.56,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.39,10,1951,
0.08,10,1951,
0.01,10,1951,
0.01,10,1951,
0.0,10,1951,
0.0,10,1951,
0.01,10,1951,
0.0,10,1951,
0.0,10,1951,
0.35,10,1951,
0.24,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,10,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.08,11,1951,
0.2,11,1951,
0.25,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.06,11,1951,
0.01,11,1951,
0.01,11,1951,
0.01,11,1951,
0.2,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.19,11,1951,
0.34,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.0,11,1951,
0.22,11,1951,
0.38,11,1951,
0.0,12,1951,
0.0,12,1951,
0.02,12,1951,
0.04,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.0,12,1951,
0.01,12,1951,
0.02,12,1951,
0.2,12,1951,
0.0,12,1951,
0.01,12,1951,
0.55,12,1951,
0.25,12,1951,
0.0,12,1951,
0.0,12,1951,
0.59,12,1951,
0.83,12,1951,
0.05,12,1951,
0.0,1,1952,
0.29,1,1952,
0.0,1,1952,
0.07,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.69,1,1952,
0.23,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.1,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.0,1,1952,
0.53,1,1952,
0.32,1,1952,
0.0,2,1952,
0.66,2,1952,
0.0,2,1952,
0.0,2,1952,
0.0,2,1952,
0.54,2,1952,
0.3,2,1952,
0.0,2,1952,
0.0,2,1952,
0.0,2,1952,
0.0,2,1952,
0.05,2,1952,
0.25,2,1952,
0.43,2,1952,
0.89,2,1952,
0.09,2,1952,
0.11,2,1952,
0.0,2,1952,
0.0,2,1952,
0.0,2,1952,
0.0,2,1952,
0.0,2,1952,
0.0,2,1952,
0.16,2,1952,
0.44,2,1952,
0.04,2,1952,
0.15,2,1952,
0.36,2,1952,
0.0,2,1952,
0.3,3,1952,
0.0,3,1952,
0.0,3,1952,
1.05,3,1952,
0.29,3,1952,
0.02,3,1952,
0.47,3,1952,
0.0,3,1952,
0.54,3,1952,
0.0,3,1952,
0.0,3,1952,
0.02,3,1952,
0.19,3,1952,
0.0,3,1952,
0.01,3,1952,
0.0,3,1952,
0.0,3,1952,
0.49,3,1952,
0.04,3,1952,
0.0,3,1952,
0.0,3,1952,
0.0,3,1952,
0.0,3,1952,
0.0,3,1952,
0.0,3,1952,
0.03,3,1952,
0.0,3,1952,
0.0,3,1952,
0.0,3,1952,
0.39,3,1952,
0.0,3,1952,
0.01,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.3,4,1952,
0.01,4,1952,
0.01,4,1952,
0.0,4,1952,
0.0,4,1952,
0.68,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.08,4,1952,
0.0,4,1952,
0.0,4,1952,
0.58,4,1952,
0.69,4,1952,
0.0,4,1952,
0.0,4,1952,
0.0,4,1952,
0.21,4,1952,
0.02,4,1952,
0.0,4,1952,
0.26,5,1952,
0.32,5,1952,
0.89,5,1952,
0.04,5,1952,
0.0,5,1952,
0.17,5,1952,
0.02,5,1952,
0.0,5,1952,
0.0,5,1952,
0.11,5,1952,
0.45,5,1952,
0.0,5,1952,
0.0,5,1952,
0.0,5,1952,
0.0,5,1952,
0.0,5,1952,
0.01,5,1952,
0.0,5,1952,
0.22,5,1952,
0.0,5,1952,
0.05,5,1952,
0.98,5,1952,
0.0,5,1952,
0.0,5,1952,
0.0,5,1952,
0.54,5,1952,
0.49,5,1952,
0.0,5,1952,
0.01,5,1952,
0.0,5,1952,
0.83,5,1952,
0.06,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.17,6,1952,
0.02,6,1952,
0.25,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.53,6,1952,
1.69,6,1952,
0.8,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.51,6,1952,
0.48,6,1952,
0.07,6,1952,
2.36,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,6,1952,
0.0,7,1952,
0.0,7,1952,
1.3,7,1952,
0.11,7,1952,
0.0,7,1952,
0.37,7,1952,
1.74,7,1952,
0.05,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.01,7,1952,
0.02,7,1952,
0.02,7,1952,
0.73,7,1952,
0.0,7,1952,
0.09,7,1952,
0.26,7,1952,
0.03,7,1952,
0.02,7,1952,
2.04,7,1952,
0.19,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,7,1952,
0.0,8,1952,
0.0,8,1952,
0.04,8,1952,
0.2,8,1952,
0.0,8,1952,
1.58,8,1952,
0.15,8,1952,
0.0,8,1952,
0.0,8,1952,
0.0,8,1952,
0.01,8,1952,
0.57,8,1952,
0.0,8,1952,
0.0,8,1952,
0.0,8,1952,
0.0,8,1952,
0.51,8,1952,
0.04,8,1952,
0.72,8,1952,
0.0,8,1952,
1.08,8,1952,
0.0,8,1952,
0.0,8,1952,
0.0,8,1952,
0.0,8,1952,
1.08,8,1952,
0.0,8,1952,
0.0,8,1952,
0.0,8,1952,
0.0,8,1952,
0.02,8,1952,
0.0,9,1952,
2.13,9,1952,
0.0,9,1952,
0.14,9,1952,
0.22,9,1952,
0.0,9,1952,
1.58,9,1952,
0.42,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,9,1952,
0.06,9,1952,
2.05,9,1952,
0.04,9,1952,
0.0,9,1952,
0.31,9,1952,
0.09,9,1952,
0.56,9,1952,
0.01,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,9,1952,
0.05,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,9,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.36,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.81,10,1952,
0.02,10,1952,
0.0,10,1952,
0.0,10,1952,
0.27,10,1952,
0.73,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.31,10,1952,
0.11,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.0,10,1952,
0.01,10,1952,
0.0,10,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.01,11,1952,
0.0,11,1952,
0.0,11,1952,
0.01,11,1952,
0.11,11,1952,
0.01,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.06,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.0,11,1952,
0.05,11,1952,
0.0,11,1952,
0.06,11,1952,
0.71,11,1952,
0.07,11,1952,
0.04,11,1952,
0.0,11,1952,
0.0,12,1952,
0.19,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.05,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.12,12,1952,
0.01,12,1952,
0.0,12,1952,
0.01,12,1952,
0.04,12,1952,
0.0,12,1952,
0.0,12,1952,
0.24,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,12,1952,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.02,1,1953,
0.0,1,1953,
0.04,1,1953,
0.07,1,1953,
0.0,1,1953,
0.0,1,1953,
0.03,1,1953,
0.0,1,1953,
0.0,1,1953,
0.01,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
0.0,1,1953,
1.22,1,1953,
0.49,1,1953,
0.16,1,1953,
0.0,1,1953,
0.0,1,1953,
0.05,1,1953,
0.04,1,1953,
0.0,2,1953,
0.03,2,1953,
0.29,2,1953,
0.61,2,1953,
0.0,2,1953,
0.0,2,1953,
0.0,2,1953,
0.0,2,1953,
0.0,2,1953,
0.1,2,1953,
0.0,2,1953,
0.0,2,1953,
0.14,2,1953,
0.17,2,1953,
0.0,2,1953,
0.13,2,1953,
0.42,2,1953,
0.0,2,1953,
0.0,2,1953,
0.0,2,1953,
0.03,2,1953,
0.0,2,1953,
0.0,2,1953,
0.07,2,1953,
0.12,2,1953,
0.0,2,1953,
0.0,2,1953,
0.5,2,1953,
0.0,3,1953,
0.0,3,1953,
0.18,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.49,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.44,3,1953,
0.18,3,1953,
0.0,3,1953,
0.05,3,1953,
0.37,3,1953,
0.22,3,1953,
0.0,3,1953,
0.03,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.02,3,1953,
1.11,3,1953,
0.42,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,3,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.72,4,1953,
0.4,4,1953,
0.17,4,1953,
0.0,4,1953,
0.0,4,1953,
0.07,4,1953,
0.41,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.0,4,1953,
0.4,4,1953,
0.0,4,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.21,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.24,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.02,5,1953,
0.01,5,1953,
0.52,5,1953,
0.04,5,1953,
0.02,5,1953,
0.0,5,1953,
0.0,5,1953,
0.0,5,1953,
0.13,5,1953,
1.37,5,1953,
0.0,5,1953,
0.06,5,1953,
0.61,5,1953,
0.04,6,1953,
0.02,6,1953,
0.01,6,1953,
1.41,6,1953,
0.05,6,1953,
0.0,6,1953,
0.0,6,1953,
0.0,6,1953,
0.0,6,1953,
0.69,6,1953,
0.57,6,1953,
0.01,6,1953,
0.0,6,1953,
0.01,6,1953,
0.0,6,1953,
0.0,6,1953,
0.0,6,1953,
0.0,6,1953,
0.0,6,1953,
0.86,6,1953,
0.04,6,1953,
0.36,6,1953,
0.0,6,1953,
0.0,6,1953,
0.6,6,1953,
0.04,6,1953,
0.0,6,1953,
0.91,6,1953,
0.0,6,1953,
0.0,6,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.06,7,1953,
0.3,7,1953,
0.07,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.78,7,1953,
1.54,7,1953,
0.5,7,1953,
0.11,7,1953,
0.0,7,1953,
1.19,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,7,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.01,8,1953,
0.71,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.17,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.16,8,1953,
0.01,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.0,8,1953,
0.03,8,1953,
0.0,8,1953,
0.07,8,1953,
0.13,8,1953,
0.46,8,1953,
0.26,9,1953,
0.0,9,1953,
1.13,9,1953,
0.02,9,1953,
0.01,9,1953,
0.01,9,1953,
0.02,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,9,1953,
0.09,9,1953,
0.23,9,1953,
0.03,9,1953,
0.02,9,1953,
0.09,9,1953,
0.17,9,1953,
0.03,9,1953,
0.0,9,1953,
0.0,9,1953,
0.03,9,1953,
0.0,9,1953,
1.53,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,9,1953,
0.0,10,1953,
0.0,10,1953,
0.0,10,1953,
0.0,10,1953,
0.0,10,1953,
0.07,10,1953,
0.48,10,1953,
0.0,10,1953,
0.0,10,1953,
0.0,10,1953,
0.0,10,1953,
0.0,10,1953,
0.0,10,1953,
0.09,10,1953,
0.07,10,1953,
0.05,10,1953,
0.0,10,1953,
0.0,10,1953,
0.08,10,1953,
0.06,10,1953,
0.0,10,1953,
0.0,10,1953,
0.05,10,1953,
0.0,10,1953,
0.0,10,1953,
0.37,10,1953,
0.96,10,1953,
0.0,10,1953,
0.0,10,1953,
0.52,10,1953,
0.37,10,1953,
0.79,11,1953,
0.41,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.2,11,1953,
0.2,11,1953,
0.42,11,1953,
0.0,11,1953,
0.0,11,1953,
0.08,11,1953,
0.01,11,1953,
0.36,11,1953,
0.23,11,1953,
0.06,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
1.2,11,1953,
0.04,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.0,11,1953,
0.11,12,1953,
0.44,12,1953,
0.02,12,1953,
0.0,12,1953,
0.0,12,1953,
0.27,12,1953,
0.01,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.46,12,1953,
0.13,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.47,12,1953,
0.3,12,1953,
0.0,12,1953,
0.03,12,1953,
0.0,12,1953,
0.0,12,1953,
0.0,12,1953,
0.03,12,1953,
0.01,12,1953,
0.0,12,1953,
0.0,12,1953,
0.18,1,1954,
0.07,1,1954,
0.02,1,1954,
0.07,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,1,1954,
0.11,1,1954,
0.06,1,1954,
0.08,1,1954,
0.7,1,1954,
0.41,1,1954,
0.07,1,1954,
0.11,1,1954,
0.04,1,1954,
0.24,1,1954,
0.07,1,1954,
0.26,1,1954,
0.33,1,1954,
1.02,1,1954,
0.01,1,1954,
0.04,1,1954,
0.93,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,1,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.88,2,1954,
0.0,2,1954,
0.63,2,1954,
0.52,2,1954,
0.12,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.0,2,1954,
0.51,2,1954,
0.28,2,1954,
0.0,2,1954,
0.33,2,1954,
0.04,2,1954,
0.33,3,1954,
0.03,3,1954,
0.05,3,1954,
0.39,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.13,3,1954,
0.16,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.01,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.04,3,1954,
0.56,3,1954,
0.0,3,1954,
0.0,3,1954,
0.0,3,1954,
0.05,4,1954,
0.0,4,1954,
0.41,4,1954,
0.02,4,1954,
0.0,4,1954,
0.0,4,1954,
0.64,4,1954,
0.0,4,1954,
0.01,4,1954,
0.0,4,1954,
0.22,4,1954,
0.0,4,1954,
0.01,4,1954,
0.0,4,1954,
0.85,4,1954,
0.06,4,1954,
0.37,4,1954,
0.0,4,1954,
0.08,4,1954,
0.0,4,1954,
0.0,4,1954,
0.0,4,1954,
0.0,4,1954,
0.28,4,1954,
0.3,4,1954,
0.18,4,1954,
0.18,4,1954,
0.0,4,1954,
0.0,4,1954,
0.0,4,1954,
0.0,5,1954,
0.0,5,1954,
0.01,5,1954,
0.0,5,1954,
0.6,5,1954,
0.42,5,1954,
0.14,5,1954,
0.26,5,1954,
0.4,5,1954,
0.0,5,1954,
0.0,5,1954,
0.81,5,1954,
0.0,5,1954,
0.82,5,1954,
0.0,5,1954,
0.07,5,1954,
0.0,5,1954,
0.27,5,1954,
0.83,5,1954,
1.78,5,1954,
1.22,5,1954,
0.0,5,1954,
0.0,5,1954,
0.11,5,1954,
0.09,5,1954,
0.03,5,1954,
0.61,5,1954,
0.05,5,1954,
0.0,5,1954,
0.0,5,1954,
0.0,5,1954,
1.55,6,1954,
0.63,6,1954,
0.0,6,1954,
0.0,6,1954,
2.0,6,1954,
0.01,6,1954,
0.0,6,1954,
0.59,6,1954,
0.02,6,1954,
0.0,6,1954,
0.0,6,1954,
0.11,6,1954,
0.95,6,1954,
0.2,6,1954,
0.14,6,1954,
1.76,6,1954,
0.18,6,1954,
0.32,6,1954,
0.16,6,1954,
0.0,6,1954,
0.0,6,1954,
0.0,6,1954,
0.03,6,1954,
0.64,6,1954,
0.13,6,1954,
0.0,6,1954,
0.01,6,1954,
1.92,6,1954,
0.0,6,1954,
0.0,6,1954,
0.07,7,1954,
0.02,7,1954,
0.03,7,1954,
0.0,7,1954,
0.0,7,1954,
0.13,7,1954,
0.17,7,1954,
0.17,7,1954,
0.19,7,1954,
2.12,7,1954,
0.43,7,1954,
0.24,7,1954,
0.12,7,1954,
0.0,7,1954,
0.0,7,1954,
0.34,7,1954,
0.0,7,1954,
1.1,7,1954,
0.61,7,1954,
0.04,7,1954,
0.2,7,1954,
0.25,7,1954,
0.12,7,1954,
0.47,7,1954,
0.01,7,1954,
1.53,7,1954,
0.0,7,1954,
0.0,7,1954,
0.01,7,1954,
0.44,7,1954,
0.0,7,1954,
0.04,8,1954,
0.1,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.02,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.49,8,1954,
0.14,8,1954,
2.85,8,1954,
0.13,8,1954,
0.0,8,1954,
0.0,8,1954,
3.51,8,1954,
0.17,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,8,1954,
0.0,9,1954,
0.0,9,1954,
0.01,9,1954,
0.0,9,1954,
0.0,9,1954,
0.15,9,1954,
0.0,9,1954,
0.04,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.0,9,1954,
0.17,9,1954,
0.0,9,1954,
0.22,9,1954,
0.07,9,1954,
0.0,9,1954,
0.0,9,1954,
0.28,10,1954,
0.09,10,1954,
0.02,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.01,10,1954,
0.0,10,1954,
0.0,10,1954,
0.14,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.04,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.0,10,1954,
0.02,10,1954,
0.0,10,1954,
